iter	Passed	Remaining
3228	20373	42722
3229	20379	42714
3230	20390	42717
3231	20396	42710
3232	20404	42708
3233	20409	42698
3234	20418	42698
3235	20423	42690
3236	20429	42682
3237	20440	42685
3238	20447	42681
3239	20452	42672
3240	20457	42663
3241	20466	42663
3242	20471	42654
3243	20476	42644
3244	20483	42640
3245	20488	42631
3246	20497	42630
3247	20502	42621
3248	20507	42612
3249	20515	42609
3250	20520	42599
3251	20525	42591
3252	20532	42585
3253	20537	42577
3254	20545	42574
3255	20550	42565
3256	20555	42556
3257	20570	42567
3258	20578	42565
3259	20583	42556
3260	20588	42546
3261	20596	42544
3262	20601	42534
3263	20608	42530
3264	20614	42524
3265	20619	42514
3266	20627	42511
3267	20632	42501
3268	20636	42492
3269	20647	42493
3270	20651	42484
3271	20660	42482
3272	20665	42474
3273	20670	42464
3274	20677	42459
3275	20682	42450
3276	20692	42453
3277	20698	42444
3278	20707	42443
3279	20712	42435
3280	20717	42425
3281	20725	42423
3282	20730	42414
3283	20738	42412
3284	20743	42403
3285	20748	42393
3286	20757	42392
3287	20762	42383
3288	20771	42382
3289	20776	42373
3290	20781	42364
3291	20790	42364
3292	20795	42355
3293	20804	42354
3294	20809	42345
3295	20814	42336
3296	20822	42332
3297	20826	42322
3298	20832	42316
3299	20839	42310
3300	20844	42301
3301	20851	42297
3302	20857	42288
3303	20861	42278
3304	20869	42276
3305	20875	42268
3306	20883	42265
3307	20889	42259
3308	20894	42249
3309	20901	42244
3310	20905	42234
3311	20912	42229
3312	20919	42224
3313	20924	42214
3314	20932	42212
3315	20936	42202
3316	20942	42195
3317	20951	42193
3318	20956	42184
3319	20966	42185
3320	20971	42176
3321	20980	42176
3322	20985	42167
3323	20993	42162
3324	20998	42155
3325	21003	42146
3326	21011	42143
3327	21016	42134
3328	21021	42124
3329	21029	42122
3330	21034	42112
3331	21044	42114
3332	21051	42109
3333	21060	42108
3334	21066	42102
3335	21074	42098
3336	21081	42092
3337	21088	42088
3338	21099	42091
3339	21110	42095
3340	21132	42119
3341	21144	42124
3342	21149	42116
3343	21159	42115
3344	21165	42109
3345	21173	42106
3346	21181	42102
3347	21190	42102
3348	21196	42094
3349	21200	42084
3350	21209	42083
3351	21214	42074
3352	21222	42072
3353	21227	42063
3354	21232	42053
3355	21241	42052
3356	21246	42043
3357	21254	42040
3358	21260	42033
3359	21265	42023
3360	21273	42021
3361	21278	42013
3362	21287	42011
3363	21292	42003
3364	21297	41994
3365	21307	41994
3366	21313	41986
3367	21321	41984
3368	21326	41975
3369	21334	41972
3370	21340	41966
3371	21345	41956
3372	21354	41955
3373	21359	41946
3374	21366	41940
3375	21371	41932
3376	21376	41923
3377	21384	41920
3378	21389	41912
3379	21394	41902
3380	21403	41901
3381	21407	41891
3382	21416	41889
3383	21421	41880
3384	21425	41870
3385	21435	41871
3386	21440	41861
3387	21448	41857
3388	21453	41849
3389	21458	41841
3390	21466	41837
3391	21471	41828
3392	21477	41822
3393	21483	41814
3394	21488	41805
3395	21495	41801
3396	21501	41793
3397	21506	41784
3398	21513	41780
3399	21518	41772
3400	21527	41769
3401	21532	41760
3402	21540	41758
3403	21545	41748
3404	21550	41739
3405	21558	41736
3406	21563	41727
3407	21569	41720
3408	21574	41713
3409	21579	41703
3410	21585	41696
3411	21590	41687
3412	21595	41678
3413	21601	41671
3414	21606	41663
3415	21611	41654
3416	21617	41647
3417	21622	41638
3418	21627	41629
3419	21633	41622
3420	21638	41613
3421	21642	41603
3422	21647	41593
3423	21652	41585
3424	21657	41575
3425	21663	41569
3426	21668	41560
3427	21673	41551
3428	21678	41542
3429	21683	41533
3430	21688	41524
3431	21693	41516
3432	21699	41509
3433	21704	41500
3434	21710	41492
3435	21715	41484
3436	21720	41476
3437	21728	41471
3438	21732	41461
3439	21737	41453
3440	21743	41446
3441	21753	41447
3442	21759	41440
3443	21767	41436
3444	21772	41427
3445	21779	41421
3446	21783	41412
3447	21788	41403
3448	21795	41397
3449	21800	41388
3450	21804	41378
3451	21810	41372
3452	21818	41369
3453	21824	41362
3454	21829	41353
3455	21834	41344
3456	21839	41335
3457	21844	41326
3458	21849	41317
3459	21853	41307
3460	21860	41301
3461	21864	41291
3462	21869	41282
3463	21875	41275
3464	21879	41265
3465	21884	41255
3466	21890	41248
3467	21895	41239
3468	21899	41229
3469	21905	41223
3470	21910	41213
3471	21915	41204
3472	21921	41198
3473	21926	41189
3474	21931	41180
3475	21937	41174
3476	21942	41165
3477	21947	41156
3478	21954	41150
3479	21959	41142
3480	21963	41132
3481	21970	41126
3482	21975	41117
3483	21979	41107
3484	21986	41102
3485	21990	41092
3486	21995	41083
3487	22002	41077
3488	22006	41067
3489	22011	41057
3490	22017	41052
3491	22022	41043
3492	22028	41035
3493	22033	41027
3494	22038	41018
3495	22044	41011
3496	22050	41005
3497	22055	40996
3498	22060	40987
3499	22066	40981
3500	22072	40973
3501	22077	40964
3502	22083	40958
3503	22098	40968
3504	22106	40964
3505	22114	40962
3506	22121	40956
3507	22127	40949
3508	22134	40944
3509	22139	40935
3510	22144	40927
3511	22150	40919
3512	22155	40911
3513	22159	40901
3514	22165	40894
3515	22170	40884
3516	22174	40875
3517	22181	40869
3518	22185	40859
3519	22189	40849
3520	22196	40843
3521	22201	40834
3522	22205	40825
3523	22214	40823
3524	22219	40815
3525	22225	40806
3526	22230	40799
3527	22235	40789
3528	22240	40780
3529	22246	40774
3530	22250	40764
3531	22255	40756
3532	22261	40748
3533	22266	40739
3534	22272	40732
3535	22278	40725
3536	22282	40715
3537	22288	40708
3538	22294	40702
3539	22301	40696
3540	22310	40696
3541	22316	40688
3542	22320	40679
3543	22327	40673
3544	22332	40663
3545	22336	40654
3546	22345	40652
3547	22349	40642
3548	22355	40636
3549	22360	40627
3550	22365	40618
3551	22371	40611
3552	22376	40602
3553	22380	40593
3554	22385	40584
3555	22391	40576
3556	22396	40567
3557	22400	40557
3558	22406	40551
3559	22411	40542
3560	22416	40533
3561	22422	40527
3562	22427	40518
3563	22432	40510
3564	22439	40503
3565	22444	40495
3566	22449	40486
3567	22454	40479
3568	22459	40470
3569	22465	40462
3570	22470	40454
3571	22475	40445
3572	22480	40436
3573	22485	40429
3574	22490	40420
3575	22495	40412
3576	22501	40405
3577	22506	40396
3578	22511	40388
3579	22517	40381
3580	22523	40373
3581	22528	40364
3582	22534	40358
3583	22541	40352
3584	22545	40343
3585	22552	40338
3586	22557	40328
3587	22561	40319
3588	22568	40313
3589	22572	40304
3590	22577	40294
3591	22584	40289
3592	22588	40279
3593	22593	40270
3594	22601	40267
3595	22606	40258
3596	22612	40251
3597	22616	40242
3598	22621	40233
3599	22628	40228
3600	22633	40219
3601	22638	40212
3602	22645	40206
3603	22649	40196
3604	22654	40187
3605	22661	40182
3606	22666	40172
3607	22671	40164
3608	22677	40157
3609	22682	40149
3610	22687	40140
3611	22693	40134
3612	22698	40126
3613	22704	40118
3614	22710	40111
3615	22715	40103
3616	22719	40094
3617	22726	40088
3618	22731	40080
3619	22737	40072
3620	22743	40066
3621	22748	40057
3622	22752	40047
3623	22759	40041
3624	22764	40033
3625	22769	40025
3626	22776	40019
3627	22780	40011
3628	22786	40002
3629	22792	39996
3630	22797	39987
3631	22802	39979
3632	22808	39973
3633	22813	39964
3634	22818	39955
3635	22825	39950
3636	22830	39941
3637	22835	39933
3638	22843	39930
3639	22849	39923
3640	22857	39920
3641	22863	39913
3642	22870	39909
3643	22877	39903
3644	22885	39901
3645	22891	39894
3646	22897	39887
3647	22905	39883
3648	22910	39875
3649	22918	39871
3650	22923	39863
3651	22928	39854
3652	22935	39849
3653	22940	39841
3654	22950	39840
3655	22955	39832
3656	22961	39825
3657	22968	39820
3658	22974	39814
3659	22981	39808
3660	22987	39803
3661	22993	39795
3662	23001	39791
3663	23006	39784
3664	23014	39780
3665	23020	39773
3666	23025	39765
3667	23034	39764
3668	23040	39757
3669	23062	39778
3670	23068	39772
3671	23074	39763
3672	23080	39758
3673	23085	39749
3674	23091	39741
3675	23097	39736
3676	23102	39727
3677	23108	39719
3678	23112	39710
3679	23117	39701
3680	23122	39693
3681	23129	39687
3682	23134	39679
3683	23140	39672
3684	23146	39665
3685	23151	39657
3686	23157	39650
3687	23162	39642
3688	23167	39634
3689	23173	39627
3690	23178	39618
3691	23183	39609
3692	23188	39602
3693	23193	39593
3694	23198	39585
3695	23204	39577
3696	23209	39569
3697	23214	39561
3698	23221	39556
3699	23228	39551
3700	23233	39542
3701	23239	39536
3702	23244	39527
3703	23249	39519
3704	23256	39513
3705	23261	39504
3706	23265	39496
3707	23272	39490
3708	23277	39481
3709	23282	39473
3710	23289	39467
3711	23293	39458
3712	23298	39450
3713	23305	39444
3714	23309	39435
3715	23314	39425
3716	23320	39420
3717	23326	39412
3718	23331	39404
3719	23337	39397
3720	23342	39388
3721	23347	39380
3722	23353	39374
3723	23357	39364
3724	23362	39355
3725	23368	39348
3726	23373	39340
3727	23378	39332
3728	23384	39325
3729	23389	39316
3730	23395	39309
3731	23401	39303
3732	23405	39293
3733	23410	39285
3734	23416	39278
3735	23421	39270
3736	23426	39261
3737	23432	39255
3738	23439	39249
3739	23444	39240
3740	23450	39234
3741	23456	39227
3742	23464	39224
3743	23470	39217
3744	23475	39208
3745	23484	39206
3746	23488	39197
3747	23494	39190
3748	23501	39185
3749	23506	39177
3750	23514	39173
3751	23518	39164
3752	23523	39155
3753	23530	39150
3754	23538	39147
3755	23545	39142
3756	23550	39134
3757	23555	39125
3758	23561	39119
3759	23566	39109
3760	23570	39101
3761	23577	39094
3762	23582	39086
3763	23586	39077
3764	23593	39071
3765	23598	39062
3766	23602	39054
3767	23608	39047
3768	23613	39038
3769	23618	39030
3770	23624	39023
3771	23629	39015
3772	23635	39007
3773	23641	39001
3774	23646	38992
3775	23651	38984
3776	23658	38979
3777	23663	38972
3778	23668	38963
3779	23675	38957
3780	23681	38950
3781	23686	38942
3782	23693	38937
3783	23699	38930
3784	23706	38926
3785	23712	38918
3786	23717	38910
3787	23724	38906
3788	23729	38898
3789	23734	38890
3790	23741	38884
3791	23747	38877
3792	23753	38871
3793	23759	38865
3794	23765	38857
3795	23772	38851
3796	23776	38842
3797	23781	38834
3798	23789	38830
3799	23794	38823
3800	23801	38817
3801	23806	38809
3802	23811	38800
3803	23819	38797
3804	23825	38790
3805	23830	38782
3806	23837	38778
3807	23842	38768
3808	23848	38761
3809	23852	38753
3810	23857	38744
3811	23861	38734
3812	23868	38729
3813	23872	38719
3814	23877	38711
3815	23883	38704
3816	23888	38695
3817	23893	38687
3818	23899	38680
3819	23903	38671
3820	23908	38662
3821	23915	38657
3822	23920	38649
3823	23926	38642
3824	23932	38636
3825	23937	38628
3826	23942	38620
3827	23949	38614
3828	23954	38606
3829	23959	38597
3830	23965	38590
3831	23971	38584
3832	23978	38579
3833	23985	38573
3834	23990	38566
3835	23998	38563
3836	24005	38557
3837	24039	38595
3838	24052	38600
3839	24061	38598
3840	24070	38597
3841	24082	38600
3842	24088	38593
3843	24096	38589
3844	24103	38583
3845	24110	38579
3846	24117	38574
3847	24124	38568
3848	24130	38561
3849	24135	38554
3850	24143	38549
3851	24149	38543
3852	24155	38536
3853	24161	38530
3854	24166	38522
3855	24173	38516
3856	24178	38509
3857	24185	38503
3858	24191	38496
3859	24197	38489
3860	24204	38485
3861	24210	38479
3862	24216	38472
3863	24223	38466
3864	24228	38458
3865	24235	38453
3866	24240	38445
3867	24245	38436
3868	24253	38433
3869	24258	38425
3870	24263	38416
3871	24269	38410
3872	24274	38401
3873	24281	38396
3874	24287	38389
3875	24292	38381
3876	24299	38376
3877	24304	38369
3878	24309	38360
3879	24316	38354
3880	24321	38346
3881	24326	38337
3882	24332	38332
3883	24337	38323
3884	24342	38314
3885	24349	38309
3886	24354	38301
3887	24361	38296
3888	24366	38288
3889	24371	38280
3890	24378	38275
3891	24383	38266
3892	24389	38259
3893	24395	38253
3894	24401	38246
3895	24406	38238
3896	24413	38233
3897	24419	38227
3898	24427	38222
3899	24432	38214
3900	24437	38207
3901	24443	38200
3902	24448	38192
3903	24453	38183
3904	24458	38176
3905	24464	38168
3906	24469	38159
3907	24475	38153
3908	24480	38145
3909	24485	38137
3910	24494	38134
3911	24499	38127
3912	24506	38121
3913	24511	38113
3914	24516	38105
3915	24522	38099
3916	24527	38090
3917	24532	38081
3918	24538	38074
3919	24543	38068
3920	24549	38060
3921	24556	38055
3922	24561	38047
3923	24567	38040
3924	24577	38040
3925	24587	38039
3926	24593	38033
3927	24598	38025
3928	24606	38021
3929	24612	38015
3930	24624	38016
3931	24629	38009
3932	24639	38008
3933	24644	38000
3934	24651	37994
3935	24658	37989
3936	24665	37985
3937	24675	37983
3938	24681	37977
3939	24689	37974
3940	24696	37969
3941	24706	37968
3942	24718	37970
3943	24723	37962
3944	24728	37954
3945	24734	37948
3946	24739	37939
3947	24744	37931
3948	24750	37925
3949	24756	37917
3950	24761	37909
3951	24767	37902
3952	24771	37894
3953	24777	37886
3954	24782	37879
3955	24788	37871
3956	24792	37863
3957	24799	37857
3958	24804	37849
3959	24811	37844
3960	24817	37836
3961	24821	37827
3962	24826	37819
3963	24833	37813
3964	24837	37804
3965	24842	37796
3966	24848	37789
3967	24853	37781
3968	24858	37773
3969	24864	37767
3970	24869	37758
3971	24874	37750
3972	24880	37744
3973	24885	37736
3974	24898	37739
3975	24904	37731
3976	24910	37725
3977	24917	37720
3978	24925	37716
3979	24930	37709
3980	24943	37712
3981	24949	37706
3982	24960	37707
3983	24977	37716
3984	25001	37738
3985	25014	37741
3986	25022	37738
3987	25029	37731
3988	25034	37723
3989	25041	37719
3990	25046	37711
3991	25051	37702
3992	25058	37696
3993	25062	37688
3994	25067	37679
3995	25073	37672
3996	25077	37663
3997	25082	37654
3998	25089	37649
3999	25093	37640
4000	25099	37633
4001	25105	37627
4002	25110	37618
4003	25115	37610
4004	25120	37603
4005	25125	37594
4006	25131	37587
4007	25136	37579
4008	25141	37570
4009	25146	37562
4010	25152	37556
4011	25158	37549
4012	25163	37540
4013	25168	37533
4014	25173	37525
4015	25178	37516
4016	25183	37508
4017	25188	37500
4018	25192	37491
4019	25198	37484
4020	25205	37479
4021	25212	37473
4022	25219	37468
4023	25224	37461
4024	25233	37458
4025	25238	37450
4026	25244	37442
4027	25251	37438
4028	25256	37430
4029	25262	37423
4030	25267	37415
4031	25271	37406
4032	25276	37398
4033	25281	37389
4034	25286	37381
4035	25291	37372
4036	25296	37365
4037	25301	37357
4038	25306	37348
4039	25316	37348
4040	25358	37395
4041	25370	37397
4042	25384	37401
4043	25417	37435
4044	25428	37436
4045	25438	37435
4046	25459	37449
4047	25475	37458
4048	25485	37457
4049	25501	37464
4050	25512	37466
4051	25524	37467
4052	25550	37490
4053	25561	37491
4054	25573	37493
4055	25582	37491
4056	25591	37488
4057	25599	37484
4058	25620	37499
4059	25635	37506
4060	25648	37510
4061	25660	37512
4062	25680	37525
4063	25686	37518
4064	25692	37510
4065	25696	37502
4066	25701	37493
4067	25708	37488
4068	25713	37479
4069	25719	37473
4070	25724	37464
4071	25729	37456
4072	25735	37450
4073	25740	37441
4074	25745	37433
4075	25751	37426
4076	25757	37419
4077	25761	37411
4078	25768	37405
4079	25773	37396
4080	25778	37388
4081	25784	37381
4082	25789	37373
4083	25794	37364
4084	25799	37356
4085	25804	37348
4086	25808	37339
4087	25813	37331
4088	25819	37323
4089	25825	37316
4090	25830	37309
4091	25835	37301
4092	25841	37293
4093	25846	37285
4094	25852	37278
4095	25857	37271
4096	25862	37263
4097	25868	37255
4098	25872	37246
4099	25877	37237
4100	25882	37230
4101	25887	37222
4102	25892	37213
4103	25897	37205
4104	25902	37197
4105	25906	37187
4106	25912	37180
4107	25918	37174
4108	25923	37165
4109	25930	37160
4110	25935	37152
4111	25940	37143
4112	25953	37148
4113	25959	37141
4114	25965	37134
4115	25972	37128
4116	25977	37120
4117	25983	37113
4118	25988	37105
4119	25994	37098
4120	26000	37092
4121	26005	37083
4122	26009	37074
4123	26015	37067
4124	26020	37059
4125	26025	37051
4126	26030	37042
4127	26035	37035
4128	26040	37027
4129	26045	37018
4130	26051	37011
4131	26056	37003
4132	26060	36994
4133	26066	36988
4134	26071	36979
4135	26076	36970
4136	26082	36964
4137	26087	36956
4138	26092	36947
4139	26098	36941
4140	26104	36934
4141	26113	36932
4142	26120	36927
4143	26126	36919
4144	26132	36913
4145	26137	36905
4146	26144	36900
4147	26149	36891
4148	26154	36883
4149	26161	36878
4150	26166	36869
4151	26170	36861
4152	26177	36854
4153	26181	36845
4154	26186	36837
4155	26192	36830
4156	26197	36822
4157	26202	36814
4158	26209	36808
4159	26213	36799
4160	26219	36792
4161	26224	36785
4162	26228	36776
4163	26233	36767
4164	26238	36759
4165	26243	36750
4166	26248	36742
4167	26253	36734
4168	26258	36726
4169	26263	36718
4170	26267	36709
4171	26273	36701
4172	26278	36693
4173	26282	36684
4174	26288	36677
4175	26293	36669
4176	26297	36660
4177	26302	36652
4178	26308	36645
4179	26312	36636
4180	26316	36627
4181	26322	36620
4182	26327	36611
4183	26331	36602
4184	26338	36596
4185	26343	36588
4186	26347	36580
4187	26354	36573
4188	26358	36564
4189	26363	36556
4190	26368	36548
4191	26373	36540
4192	26377	36531
4193	26384	36526
4194	26389	36517
4195	26395	36510
4196	26402	36504
4197	26406	36496
4198	26412	36489
4199	26418	36483
4200	26424	36475
4201	26429	36468
4202	26434	36460
4203	26439	36452
4204	26444	36444
4205	26450	36437
4206	26455	36428
4207	26460	36420
4208	26465	36413
4209	26470	36404
4210	26475	36396
4211	26481	36389
4212	26488	36384
4213	26493	36376
4214	26498	36368
4215	26503	36360
4216	26508	36352
4217	26514	36345
4218	26519	36337
4219	26524	36329
4220	26530	36322
4221	26534	36313
4222	26539	36305
4223	26545	36298
4224	26550	36290
4225	26555	36282
4226	26561	36275
4227	26565	36266
4228	26570	36258
4229	26576	36252
4230	26581	36243
4231	26585	36234
4232	26591	36228
4233	26597	36221
4234	26602	36212
4235	26607	36205
4236	26611	36196
4237	26616	36188
4238	26621	36179
4239	26628	36174
4240	26632	36165
4241	26637	36156
4242	26644	36151
4243	26650	36145
4244	26656	36138
4245	26663	36132
4246	26671	36129
4247	26682	36128
4248	26687	36121
4249	26693	36114
4250	26697	36105
4251	26704	36099
4252	26709	36092
4253	26714	36084
4254	26720	36077
4255	26724	36068
4256	26729	36060
4257	26736	36054
4258	26741	36046
4259	26746	36038
4260	26751	36030
4261	26755	36021
4262	26760	36013
4263	26766	36006
4264	26771	35998
4265	26775	35989
4266	26781	35982
4267	26786	35974
4268	26791	35966
4269	26797	35959
4270	26802	35951
4271	26807	35943
4272	26813	35937
4273	26818	35929
4274	26823	35921
4275	26829	35914
4276	26834	35906
4277	26839	35899
4278	26846	35893
4279	26851	35886
4280	26856	35877
4281	26863	35871
4282	26868	35864
4283	26874	35857
4284	26881	35852
4285	26887	35845
4286	26903	35853
4287	26912	35850
4288	26918	35842
4289	26926	35838
4290	26931	35831
4291	26937	35824
4292	26944	35819
4293	26951	35813
4294	26958	35808
4295	26963	35800
4296	26968	35793
4297	26974	35786
4298	26979	35778
4299	26985	35771
4300	26991	35764
4301	26996	35756
4302	27001	35748
4303	27006	35741
4304	27011	35733
4305	27016	35725
4306	27021	35717
4307	27027	35709
4308	27031	35701
4309	27036	35693
4310	27042	35686
4311	27047	35678
4312	27051	35669
4313	27057	35662
4314	27061	35653
4315	27066	35644
4316	27073	35640
4317	27077	35631
4318	27081	35622
4319	27088	35615
4320	27093	35608
4321	27097	35599
4322	27103	35592
4323	27108	35584
4324	27113	35576
4325	27120	35571
4326	27125	35562
4327	27129	35554
4328	27135	35547
4329	27140	35539
4330	27145	35531
4331	27151	35524
4332	27155	35515
4333	27159	35507
4334	27164	35498
4335	27169	35490
4336	27173	35482
4337	27178	35474
4338	27184	35466
4339	27188	35458
4340	27194	35451
4341	27200	35444
4342	27204	35435
4343	27210	35429
4344	27216	35422
4345	27222	35416
4346	27228	35408
4347	27236	35405
4348	27241	35396
4349	27248	35391
4350	27253	35383
4351	27257	35375
4352	27264	35369
4353	27270	35362
4354	27275	35354
4355	27280	35347
4356	27285	35339
4357	27290	35331
4358	27296	35324
4359	27301	35316
4360	27306	35308
4361	27311	35300
4362	27316	35292
4363	27321	35284
4364	27327	35278
4365	27332	35270
4366	27336	35261
4367	27342	35254
4368	27347	35246
4369	27352	35238
4370	27358	35232
4371	27362	35223
4372	27367	35215
4373	27373	35209
4374	27379	35202
4375	27384	35194
4376	27390	35188
4377	27395	35179
4378	27399	35171
4379	27405	35164
4380	27410	35156
4381	27415	35148
4382	27421	35142
4383	27426	35134
4384	27431	35125
4385	27436	35118
4386	27442	35111
4387	27446	35102
4388	27451	35094
4389	27456	35086
4390	27461	35078
4391	27466	35070
4392	27471	35063
4393	27476	35054
4394	27480	35046
4395	27486	35039
4396	27490	35030
4397	27495	35022
4398	27499	35013
4399	27505	35006
4400	27509	34998
4401	27514	34989
4402	27521	34984
4403	27525	34975
4404	27530	34967
4405	27536	34961
4406	27541	34952
4407	27545	34944
4408	27551	34938
4409	27556	34929
4410	27561	34921
4411	27567	34914
4412	27571	34906
4413	27576	34898
4414	27581	34891
4415	27586	34882
4416	27591	34874
4417	27595	34865
4418	27600	34858
4419	27605	34849
4420	27610	34842
4421	27615	34835
4422	27620	34826
4423	27625	34818
4424	27630	34811
4425	27635	34803
4426	27640	34795
4427	27645	34788
4428	27650	34780
4429	27655	34771
4430	27659	34763
4431	27666	34757
4432	27670	34749
4433	27675	34741
4434	27682	34735
4435	27686	34727
4436	27691	34718
4437	27698	34713
4438	27702	34704
4439	27707	34696
4440	27714	34691
4441	27719	34683
4442	27724	34675
4443	27732	34671
4444	27738	34664
4445	27745	34659
4446	27751	34653
4447	27761	34651
4448	27766	34643
4449	27771	34636
4450	27779	34632
4451	27784	34624
4452	27790	34618
4453	27795	34610
4454	27800	34602
4455	27806	34595
4456	27811	34587
4457	27815	34579
4458	27822	34574
4459	27828	34566
4460	27833	34559
4461	27840	34553
4462	27846	34547
4463	27851	34539
4464	27858	34534
4465	27875	34541
4466	27882	34536
4467	27889	34530
4468	27893	34522
4469	27898	34514
4470	27904	34507
4471	27910	34501
4472	27915	34493
4473	27921	34486
4474	27925	34477
4475	27930	34469
4476	27936	34462
4477	27940	34455
4478	27946	34447
4479	27952	34441
4480	27958	34434
4481	27963	34427
4482	27970	34421
4483	27974	34412
4484	27978	34404
4485	27985	34398
4486	27990	34390
4487	27994	34382
4488	28001	34376
4489	28005	34367
4490	28009	34359
4491	28016	34352
4492	28020	34344
4493	28024	34335
4494	28030	34328
4495	28035	34320
4496	28040	34312
4497	28045	34305
4498	28051	34298
4499	28055	34290
4500	28060	34281
4501	28065	34275
4502	28070	34266
4503	28075	34258
4504	28080	34251
4505	28085	34243
4506	28090	34235
4507	28095	34228
4508	28100	34220
4509	28105	34212
4510	28110	34204
4511	28115	34197
4512	28120	34189
4513	28125	34181
4514	28131	34174
4515	28135	34166
4516	28140	34158
4517	28147	34152
4518	28152	34145
4519	28158	34138
4520	28164	34132
4521	28169	34124
4522	28173	34116
4523	28179	34109
4524	28184	34101
4525	28188	34093
4526	28195	34086
4527	28199	34078
4528	28204	34070
4529	28210	34063
4530	28214	34055
4531	28219	34047
4532	28225	34040
4533	28229	34032
4534	28234	34024
4535	28240	34017
4536	28245	34010
4537	28251	34003
4538	28257	33997
4539	28261	33989
4540	28267	33982
4541	28273	33975
4542	28277	33967
4543	28284	33960
4544	28289	33953
4545	28297	33949
4546	28302	33941
4547	28313	33941
4548	28318	33933
4549	28325	33928
4550	28330	33920
4551	28335	33912
4552	28341	33906
4553	28346	33898
4554	28351	33891
4555	28356	33883
4556	28361	33875
4557	28365	33866
4558	28370	33859
4559	28375	33851
4560	28380	33843
4561	28386	33836
4562	28390	33828
4563	28395	33820
4564	28400	33813
4565	28406	33806
4566	28410	33797
4567	28414	33789
4568	28420	33782
4569	28425	33774
4570	28429	33766
4571	28435	33759
4572	28439	33750
4573	28444	33743
4574	28451	33737
4575	28456	33729
4576	28460	33721
4577	28466	33715
4578	28471	33706
4579	28475	33698
4580	28481	33691
4581	28485	33683
4582	28490	33674
4583	28496	33668
4584	28501	33660
4585	28505	33651
4586	28510	33644
4587	28515	33637
4588	28520	33629
4589	28525	33621
4590	28531	33614
4591	28535	33606
4592	28541	33599
4593	28548	33594
4594	28553	33587
4595	28559	33580
4596	28564	33573
4597	28569	33565
4598	28574	33557
4599	28580	33550
4600	28585	33543
4601	28590	33535
4602	28595	33528
4603	28600	33521
4604	28605	33513
4605	28611	33506
4606	28616	33499
4607	28621	33490
4608	28627	33484
4609	28632	33476
4610	28636	33468
4611	28643	33462
4612	28648	33454
4613	28652	33446
4614	28659	33440
4615	28664	33433
4616	28668	33425
4617	28675	33419
4618	28680	33411
4619	28684	33403
4620	28691	33398
4621	28696	33390
4622	28701	33382
4623	28707	33375
4624	28711	33367
4625	28716	33359
4626	28722	33353
4627	28727	33345
4628	28731	33337
4629	28737	33330
4630	28742	33322
4631	28746	33314
4632	28752	33308
4633	28757	33300
4634	28763	33293
4635	28768	33285
4636	28772	33277
4637	28777	33269
4638	28782	33262
4639	28788	33256
4640	28795	33250
4641	28801	33243
4642	28806	33236
4643	28813	33231
4644	28831	33237
4645	28848	33244
4646	28858	33242
4647	28863	33235
4648	28871	33231
4649	28877	33224
4650	28884	33219
4651	28889	33212
4652	28894	33204
4653	28900	33198
4654	28905	33190
4655	28910	33182
4656	28916	33176
4657	28921	33168
4658	28926	33160
4659	28932	33154
4660	28937	33146
4661	28942	33138
4662	28949	33133
4663	28954	33126
4664	28959	33118
4665	28966	33113
4666	28971	33105
4667	28976	33098
4668	28982	33091
4669	28986	33083
4670	28991	33076
4671	28997	33069
4672	29003	33062
4673	29008	33055
4674	29014	33048
4675	29018	33040
4676	29023	33032
4677	29029	33026
4678	29034	33018
4679	29039	33010
4680	29045	33003
4681	29049	32995
4682	29055	32988
4683	29060	32982
4684	29065	32974
4685	29070	32966
4686	29076	32959
4687	29080	32951
4688	29085	32943
4689	29089	32935
4690	29095	32928
4691	29099	32920
4692	29104	32911
4693	29109	32905
4694	29114	32896
4695	29118	32888
4696	29124	32881
4697	29129	32874
4698	29133	32866
4699	29139	32859
4700	29143	32851
4701	29148	32843
4702	29153	32835
4703	29158	32828
4704	29163	32820
4705	29169	32813
4706	29174	32806
4707	29178	32797
4708	29183	32790
4709	29189	32783
4710	29194	32775
4711	29198	32768
4712	29204	32761
4713	29209	32753
4714	29214	32746
4715	29219	32738
4716	29223	32730
4717	29228	32722
4718	29233	32715
4719	29238	32706
4720	29243	32699
4721	29248	32692
4722	29253	32684
4723	29258	32677
4724	29263	32669
4725	29268	32662
4726	29273	32654
4727	29278	32647
4728	29284	32640
4729	29289	32632
4730	29293	32625
4731	29299	32618
4732	29304	32610
4733	29309	32603
4734	29315	32596
4735	29320	32589
4736	29325	32581
4737	29330	32574
4738	29336	32567
4739	29341	32559
4740	29346	32553
4741	29353	32547
4742	29358	32539
4743	29365	32534
4744	29372	32528
4745	29379	32524
4746	29386	32518
4747	29396	32516
4748	29401	32509
4749	29408	32504
4750	29413	32497
4751	29418	32489
4752	29425	32484
4753	29430	32476
4754	29435	32468
4755	29442	32463
4756	29446	32455
4757	29451	32447
4758	29457	32440
4759	29462	32433
4760	29467	32425
4761	29473	32419
4762	29478	32411
4763	29482	32403
4764	29488	32396
4765	29492	32388
4766	29497	32380
4767	29502	32373
4768	29507	32366
4769	29512	32358
4770	29516	32350
4771	29522	32343
4772	29527	32335
4773	29531	32327
4774	29537	32320
4775	29541	32312
4776	29545	32304
4777	29551	32297
4778	29556	32290
4779	29561	32282
4780	29567	32276
4781	29572	32268
