iter	RMSE
3056	0.6362308181
3057	0.6361205853
3058	0.6359866231
3059	0.6358573608
3060	0.6356505981
3061	0.6354816801
3062	0.6350359694
3063	0.6349594319
3064	0.6347203659
3065	0.6343504521
3066	0.634267058
3067	0.6341906088
3068	0.6340811667
3069	0.6338342233
3070	0.6336319414
3071	0.6334796869
3072	0.6334003663
3073	0.6331210701
3074	0.6329022901
3075	0.6327057707
3076	0.6324424481
3077	0.63227967
3078	0.632020057
3079	0.6316471223
3080	0.6314893579
3081	0.6314292824
3082	0.6313435617
3083	0.6311734693
3084	0.6309777929
3085	0.6308653311
3086	0.6307895397
3087	0.6305464545
3088	0.630275027
3089	0.6301088024
3090	0.6300532197
3091	0.6298794629
3092	0.6297042291
3093	0.6296226862
3094	0.6294658403
3095	0.6294182351
3096	0.6293339931
3097	0.6292526234
3098	0.6290955397
3099	0.628842868
3100	0.6287335649
3101	0.6284698793
3102	0.6283118943
3103	0.6281362254
3104	0.6279060526
3105	0.627788003
3106	0.6277113631
3107	0.6273486154
3108	0.6272483533
3109	0.6271405676
3110	0.6267159838
3111	0.626439293
3112	0.6263467073
3113	0.625991448
3114	0.6259063951
3115	0.6257885422
3116	0.6256106737
3117	0.6255009753
3118	0.6252675008
3119	0.6252058186
3120	0.6251439369
3121	0.6247160283
3122	0.6245914493
3123	0.6243877381
3124	0.6243157913
3125	0.6242750687
3126	0.6241677338
3127	0.6240782201
3128	0.6239188911
3129	0.6235842533
3130	0.623233915
3131	0.623131784
3132	0.6230462317
3133	0.6229219579
3134	0.6227643921
3135	0.6224933672
3136	0.6224299168
3137	0.6223395146
3138	0.6220756713
3139	0.6219926935
3140	0.6219286245
3141	0.621830292
3142	0.6215860488
3143	0.6214351246
3144	0.6211642417
3145	0.6208562421
3146	0.6207585914
3147	0.6206055935
3148	0.6204686018
3149	0.6204515921
3150	0.6203824668
3151	0.6195629316
3152	0.6192094955
3153	0.6189674487
3154	0.6188978769
3155	0.6188127953
3156	0.6187040579
3157	0.6185572661
3158	0.6184895719
3159	0.618399066
3160	0.6181903397
3161	0.6181858429
3162	0.6179821481
3163	0.6179295021
3164	0.6178757285
3165	0.6177585514
3166	0.6176823994
3167	0.6175847564
3168	0.6175662591
3169	0.6174263778
3170	0.6172920653
3171	0.6172220153
3172	0.6171146345
3173	0.6170874783
3174	0.617012197
3175	0.6166871738
3176	0.6165932372
3177	0.6165538841
3178	0.6164747579
3179	0.6164122164
3180	0.6163049858
3181	0.6162048017
3182	0.6161455947
3183	0.616026766
3184	0.6158541739
3185	0.615735696
3186	0.6156799942
3187	0.6153996994
3188	0.6153725497
3189	0.6152397096
3190	0.6149999863
3191	0.6149807217
3192	0.6147968469
3193	0.6145900359
3194	0.6145095966
3195	0.6143897849
3196	0.6142251195
3197	0.6138478594
3198	0.6136935634
3199	0.6134728208
3200	0.6133889075
3201	0.6133587116
3202	0.6132038576
3203	0.6128369139
3204	0.6126676412
3205	0.6125205191
3206	0.6122565109
3207	0.6120840473
3208	0.6120719958
3209	0.6119936912
3210	0.6117816994
3211	0.6116997896
3212	0.611638249
3213	0.6115236112
3214	0.6113855031
3215	0.6113016524
3216	0.6112468819
3217	0.6111533982
3218	0.6109029262
3219	0.6106929559
3220	0.6105447809
3221	0.6103198969
3222	0.6102188963
3223	0.6098046339
3224	0.6096750172
3225	0.6095588396
3226	0.6093798258
3227	0.6093206755
3228	0.6092937511
3229	0.609077961
3230	0.6090299118
3231	0.6089179013
3232	0.6088297997
3233	0.6088222336
3234	0.6084935834
3235	0.608390942
3236	0.6082956536
3237	0.6082609548
3238	0.6081032887
3239	0.6080349074
3240	0.6080280559
3241	0.6077019255
3242	0.6075918504
3243	0.607493214
3244	0.6074468603
3245	0.607112306
3246	0.6070369141
3247	0.6068680128
3248	0.6066541224
3249	0.6065539563
3250	0.6064590295
3251	0.6064071125
3252	0.6063281028
3253	0.6059779768
3254	0.6058855511
3255	0.6056532562
3256	0.6055685809
3257	0.6052372167
3258	0.6049318917
3259	0.6049292051
3260	0.6047833939
3261	0.6047283535
3262	0.6046592011
3263	0.6044960081
3264	0.6042362457
3265	0.6041483553
3266	0.6040952922
3267	0.6040562332
3268	0.6039256524
3269	0.6037299655
3270	0.6035143064
3271	0.6034392039
3272	0.6028399002
3273	0.6027144541
3274	0.6024076574
3275	0.602088496
3276	0.601994837
3277	0.6018763875
3278	0.6017138487
3279	0.601425248
3280	0.6013919977
3281	0.6012552494
3282	0.6012356045
3283	0.6011006351
3284	0.6009599184
3285	0.6008687032
3286	0.600733031
3287	0.6006368927
3288	0.6004882264
3289	0.6003292703
3290	0.6002396802
3291	0.599989774
3292	0.5996043216
3293	0.5993182536
3294	0.5992353969
3295	0.5991518803
3296	0.5990288927
3297	0.599008877
3298	0.5989699674
3299	0.5987436852
3300	0.5986846598
3301	0.5986838826
3302	0.5985105114
3303	0.5984969212
3304	0.5983747558
3305	0.5982842351
3306	0.5981537026
3307	0.5979551989
3308	0.5978013904
3309	0.5977001356
3310	0.5975272889
3311	0.5975216895
3312	0.5972520855
3313	0.5969215619
3314	0.5968584823
3315	0.5968259293
3316	0.5967433564
3317	0.5967070991
3318	0.5965909999
3319	0.5964676361
3320	0.5963888938
3321	0.5960409523
3322	0.5960086937
3323	0.5959579169
3324	0.5957673672
3325	0.5957606054
3326	0.5955324297
3327	0.5954819399
3328	0.5954359549
3329	0.5954050678
3330	0.5952817055
3331	0.5950411724
3332	0.5948698059
3333	0.5947578638
3334	0.5945624065
3335	0.5944659214
3336	0.5943682579
3337	0.5941032212
3338	0.5938968128
3339	0.5938278397
3340	0.5937107524
3341	0.5936425093
3342	0.5935515011
3343	0.5932764448
3344	0.5931795242
3345	0.5931000881
3346	0.5926981145
3347	0.5924505062
3348	0.5923047099
3349	0.5922512353
3350	0.5921412051
3351	0.5919443511
3352	0.5918888505
3353	0.591726335
3354	0.5916627494
3355	0.5916027578
3356	0.5915483605
3357	0.5915057075
3358	0.591283473
3359	0.5912250449
3360	0.5909978691
3361	0.5909144627
3362	0.590822135
3363	0.5906739365
3364	0.5905346244
3365	0.5904062026
3366	0.5901356363
3367	0.5900123875
3368	0.5898968499
3369	0.5896878944
3370	0.5893582765
3371	0.5892998108
3372	0.5891617566
3373	0.5891323358
3374	0.5890532384
3375	0.5888786121
3376	0.588739206
3377	0.5885788385
3378	0.58818098
3379	0.5880772318
3380	0.5876681682
3381	0.5876204077
3382	0.587488235
3383	0.5873159314
3384	0.5872771882
3385	0.5872643681
3386	0.5870916227
3387	0.5869151393
3388	0.5866547048
3389	0.5865513661
3390	0.5864045365
3391	0.5861778479
3392	0.5860765318
3393	0.585900683
3394	0.5857821897
3395	0.5857088162
3396	0.5855499211
3397	0.5854598963
3398	0.5854172939
3399	0.5853941966
3400	0.5851968102
3401	0.5851019797
3402	0.5849577261
3403	0.5849264281
3404	0.5847932474
3405	0.5846745776
3406	0.5844713142
3407	0.5843632583
3408	0.5843277732
3409	0.5841870735
3410	0.5841453404
3411	0.5839740303
3412	0.5838856326
3413	0.5836363197
3414	0.5835486837
3415	0.5832315861
3416	0.5831173334
3417	0.5830363198
3418	0.5826630665
3419	0.5826023965
3420	0.582587483
3421	0.5825010744
3422	0.5821933719
3423	0.5821003587
3424	0.5819702356
3425	0.5819224055
3426	0.5817495869
3427	0.5816186795
3428	0.5813819634
3429	0.581217563
3430	0.5810922992
3431	0.580983703
3432	0.58088248
3433	0.5807568898
3434	0.5805616242
3435	0.5805379256
3436	0.5804121968
3437	0.5802357087
3438	0.580166705
3439	0.580007068
3440	0.5798324808
3441	0.5796269558
3442	0.5793248996
3443	0.579054356
3444	0.5789038026
3445	0.5787866284
3446	0.5786711952
3447	0.57850439
3448	0.5784425364
3449	0.577969566
3450	0.5778935703
3451	0.5778097964
3452	0.5775923075
3453	0.5774329843
3454	0.5772421098
3455	0.5769889695
3456	0.5769699009
3457	0.5767896648
3458	0.5767539556
3459	0.5766735954
3460	0.5765898497
3461	0.5763930485
3462	0.576149805
3463	0.5760805719
3464	0.5760265264
3465	0.575966348
3466	0.575819902
3467	0.5755344536
3468	0.5753599799
3469	0.5752243763
3470	0.5750913541
3471	0.574922436
3472	0.5748223147
3473	0.5746222502
3474	0.5744615872
3475	0.5744081964
3476	0.574122481
3477	0.5739742137
3478	0.5738882279
3479	0.5735440052
3480	0.5734073692
3481	0.5732840583
3482	0.5729996546
3483	0.5728726507
3484	0.5727798499
3485	0.5726559646
3486	0.5725665761
3487	0.5725526967
3488	0.5724896374
3489	0.5723727205
3490	0.5722717192
3491	0.5722193966
3492	0.5720282391
3493	0.571752775
3494	0.5715328672
3495	0.5714706712
3496	0.5713090077
3497	0.5712079461
3498	0.5711244113
3499	0.5710481121
3500	0.5708627517
3501	0.5706502888
3502	0.5705490922
3503	0.5704064632
3504	0.570333408
3505	0.5699830239
3506	0.5698912558
3507	0.5697502178
3508	0.5696633041
3509	0.5696410117
3510	0.5695634254
3511	0.5692380719
3512	0.5690927361
3513	0.5690609511
3514	0.5689579037
3515	0.5688539167
3516	0.568825369
3517	0.5687648233
3518	0.5686218778
3519	0.5685311234
3520	0.5683372327
3521	0.5682564212
3522	0.5682189296
3523	0.5681538119
3524	0.5680956832
3525	0.5679229809
3526	0.5678280399
3527	0.5677883675
3528	0.5676855961
3529	0.5674375165
3530	0.5672682831
3531	0.567119111
3532	0.5669959801
3533	0.5669011605
3534	0.566704088
3535	0.566424089
3536	0.5663746562
3537	0.5663113665
3538	0.5660566592
3539	0.5660431197
3540	0.5657813606
3541	0.565482063
3542	0.5654384495
3543	0.5652879068
3544	0.5652628295
3545	0.565094354
3546	0.5649958195
3547	0.5649477363
3548	0.56475541
3549	0.5646017151
3550	0.5644899225
3551	0.5643854508
3552	0.5642248848
3553	0.5641326355
3554	0.5640630272
3555	0.5638783778
3556	0.5637831412
3557	0.5636746342
3558	0.563398186
3559	0.5630193204
3560	0.5629584988
3561	0.5628812503
3562	0.5627239811
3563	0.5626760785
3564	0.5625228898
3565	0.5622136704
3566	0.5621612027
3567	0.5619535515
3568	0.5617565202
3569	0.5616964119
3570	0.561666782
3571	0.5615344513
3572	0.5614622598
3573	0.5614196662
3574	0.561378199
3575	0.5613072452
3576	0.5611284544
3577	0.5610102362
3578	0.5609066741
3579	0.560828976
3580	0.5607295839
3581	0.5607051975
3582	0.5605631419
3583	0.5604199228
3584	0.560358843
3585	0.5602351203
3586	0.560038919
3587	0.5599249667
3588	0.5596746149
3589	0.5595099041
3590	0.559345301
3591	0.5592367172
3592	0.5591260615
3593	0.5588088914
3594	0.5586694188
3595	0.5586127043
3596	0.5585503281
3597	0.5584297829
3598	0.5582999952
3599	0.558207681
3600	0.5581532453
3601	0.5580770045
3602	0.5579283812
3603	0.5578170868
3604	0.5577156405
3605	0.5574403451
3606	0.557351631
3607	0.5573035613
3608	0.5572674676
3609	0.5572046846
3610	0.5571032365
3611	0.5567462186
3612	0.5566172171
3613	0.5564719069
3614	0.5563941348
3615	0.5561166421
3616	0.5559978819
3617	0.5559157429
3618	0.5558655461
3619	0.5557965569
3620	0.5557357672
3621	0.5557033956
3622	0.5555976931
3623	0.5554746716
3624	0.5553930036
3625	0.5551393197
3626	0.554952887
3627	0.5548630905
3628	0.5544882909
3629	0.5544258244
3630	0.5543621305
3631	0.5542068401
3632	0.554157154
3633	0.5539303783
3634	0.5538698202
3635	0.553764502
3636	0.5537406739
3637	0.5535682394
3638	0.5534179084
3639	0.5533586535
3640	0.5531926395
3641	0.5530761059
3642	0.5530221837
3643	0.5528883285
3644	0.5527723213
3645	0.5527109908
3646	0.5525124799
3647	0.5523986415
3648	0.5520138307
3649	0.5513687684
3650	0.5512359773
3651	0.5512052797
3652	0.5511023085
3653	0.5510122319
3654	0.5509713962
3655	0.5508882182
3656	0.5508045146
3657	0.5506768396
3658	0.550587128
3659	0.5504503012
3660	0.5501686731
3661	0.5500771965
3662	0.5499610869
3663	0.5499012563
3664	0.5498430803
3665	0.5496522323
3666	0.5492879042
3667	0.5492129878
3668	0.5491445496
3669	0.5490296634
3670	0.5488497885
3671	0.548766912
3672	0.5483842638
3673	0.5482568861
3674	0.5482052731
3675	0.5481389861
3676	0.5476634095
3677	0.5475572266
3678	0.5475414186
3679	0.547490864
3680	0.5473795716
3681	0.5471475541
3682	0.5470260635
3683	0.5468704639
3684	0.5467290009
3685	0.5465877619
3686	0.5465864478
3687	0.5465015802
3688	0.5463783126
3689	0.5460714044
3690	0.5460210475
3691	0.5460177474
3692	0.5457552909
3693	0.5457362539
3694	0.5456044884
3695	0.5454208245
3696	0.5452058218
3697	0.5447945327
3698	0.5446584655
3699	0.5445496151
3700	0.5444513763
3701	0.5443889744
3702	0.5443448721
3703	0.5442386507
3704	0.5440861772
3705	0.543842175
3706	0.5437672303
3707	0.5437638797
3708	0.5435274037
3709	0.5432809558
3710	0.5431573687
3711	0.5427803834
3712	0.5426845333
3713	0.5424948494
3714	0.5423733674
3715	0.5423433943
3716	0.5422233468
3717	0.5421272976
3718	0.5418861097
3719	0.5416980468
3720	0.5416357934
3721	0.5415673246
3722	0.5415202745
3723	0.5414844152
3724	0.5412799062
3725	0.5411338595
3726	0.5409451943
3727	0.5407998329
3728	0.540660565
3729	0.5405548318
3730	0.5404910317
3731	0.5401124438
3732	0.5400063312
3733	0.5399530382
3734	0.539750419
3735	0.5396773277
3736	0.5396168442
3737	0.5395267031
3738	0.5394500396
3739	0.5393518025
3740	0.5392099895
3741	0.5391793405
3742	0.5391336871
3743	0.5389460972
3744	0.5388817996
3745	0.5387702921
3746	0.5387378498
3747	0.5384749348
3748	0.5383663452
3749	0.5382298062
3750	0.5379652126
3751	0.5378535299
3752	0.537822109
3753	0.5377077818
3754	0.537472761
3755	0.5372007802
3756	0.5369874543
3757	0.5369022353
3758	0.5368735346
3759	0.5368711428
3760	0.5367571346
3761	0.5366949396
3762	0.5366737914
3763	0.5364442999
3764	0.5363549366
3765	0.5362856001
3766	0.5362550559
3767	0.5361443717
3768	0.5359166606
3769	0.5357589513
3770	0.5355949021
3771	0.5354363103
3772	0.5353634456
3773	0.5353220057
3774	0.5352285637
3775	0.5350798409
3776	0.5349768194
3777	0.5349706827
3778	0.5346181463
3779	0.5344312982
3780	0.5343285846
3781	0.5342966955
3782	0.5341571027
3783	0.5340121121
3784	0.53395339
3785	0.5337241805
3786	0.5335984562
3787	0.5333561272
3788	0.5332187483
3789	0.5331327432
3790	0.5331066566
3791	0.5329413446
3792	0.5329309304
3793	0.5328765417
3794	0.5327941782
3795	0.5326823004
3796	0.5326508948
3797	0.5323902208
3798	0.5323862838
3799	0.5321791758
3800	0.5319083462
3801	0.5318440952
3802	0.5317734448
3803	0.5317295262
3804	0.5316903739
3805	0.5313848721
3806	0.531298102
3807	0.530975986
3808	0.530848058
3809	0.5307834084
3810	0.5306805951
3811	0.5306701938
3812	0.5305086739
3813	0.5305003612
3814	0.5304348911
3815	0.530323713
3816	0.5301654627
3817	0.5300351011
3818	0.5298575661
3819	0.5298261952
3820	0.5297518529
3821	0.5295554074
3822	0.5293781955
3823	0.5293621777
3824	0.5293348249
3825	0.5291526238
3826	0.5289880278
3827	0.5288647085
3828	0.5286962407
3829	0.5284323263
3830	0.5283737602
3831	0.5282269825
3832	0.5279483096
3833	0.5278825838
3834	0.5278236656
3835	0.527759312
3836	0.527649884
3837	0.527607936
3838	0.5275747839
3839	0.5275227421
3840	0.5272851363
3841	0.5270732433
3842	0.5268765964
3843	0.5268071334
3844	0.5266738028
3845	0.5265334652
3846	0.5263029534
3847	0.5262966026
3848	0.5260431328
3849	0.52596902
3850	0.5257580701
3851	0.5256299051
3852	0.5255560174
3853	0.5254980163
3854	0.5253775842
3855	0.5252947902
3856	0.5252729634
3857	0.5252574411
3858	0.5249810882
3859	0.5248201044
3860	0.5246622984
3861	0.5246265755
3862	0.5246082559
3863	0.5244467455
3864	0.5243940357
3865	0.5243427054
3866	0.5243109997
3867	0.5241539626
3868	0.5240806753
3869	0.5240210115
3870	0.5240127314
3871	0.5238065455
3872	0.5237778096
3873	0.5237112416
3874	0.5235528661
3875	0.52350692
3876	0.5232794434
3877	0.5230667866
3878	0.523007791
3879	0.5228729424
3880	0.5227611696
3881	0.5227082981
3882	0.5226215047
3883	0.5225588364
3884	0.5224974143
3885	0.5224741595
3886	0.5223674395
3887	0.5222387962
3888	0.5221064106
3889	0.5219345717
3890	0.5217531366
3891	0.5217173479
3892	0.5216084678
3893	0.5215970078
3894	0.5209559887
3895	0.5208973981
3896	0.5205381035
3897	0.5203709004
3898	0.5202508828
3899	0.5201490235
3900	0.5200609426
3901	0.5199587281
3902	0.519722003
3903	0.5196941098
3904	0.5196217212
3905	0.5195321343
3906	0.5194571268
3907	0.5193979424
3908	0.5192113435
3909	0.5189929362
3910	0.5187027658
3911	0.5184918582
3912	0.5184030817
3913	0.5184012709
3914	0.5182777642
3915	0.5181753294
3916	0.5180860946
3917	0.5179843024
3918	0.5177916021
3919	0.5176676717
3920	0.5175684932
3921	0.5175004358
3922	0.5172402882
3923	0.5171978429
3924	0.5171754638
3925	0.5170627837
3926	0.5168678823
3927	0.5167667329
3928	0.5166688624
3929	0.5165630344
3930	0.5165195639
3931	0.5163571942
3932	0.5163224845
3933	0.516235467
3934	0.516136807
3935	0.516135062
3936	0.5160663701
3937	0.5160317109
3938	0.515970167
3939	0.5159277915
3940	0.5158325357
3941	0.515752882
3942	0.5155429244
3943	0.5153838239
3944	0.5152221183
3945	0.5151693706
3946	0.5150945979
3947	0.5149658911
3948	0.5147234545
3949	0.5145861629
3950	0.5143819847
3951	0.5141585001
3952	0.5140410242
3953	0.5138854163
3954	0.5136673062
3955	0.5136070589
3956	0.5135306361
3957	0.5134485043
3958	0.5133413327
3959	0.5132895357
3960	0.5132571615
3961	0.5130364168
3962	0.5128496267
3963	0.512780818
3964	0.5126928067
3965	0.5126163901
3966	0.5125058144
3967	0.5123975566
3968	0.512271579
3969	0.5121778296
3970	0.512155274
3971	0.5120753322
3972	0.5120684342
3973	0.5119008935
3974	0.5117771448
3975	0.5117396377
3976	0.5116863691
3977	0.5116795782
3978	0.5115479263
3979	0.5113384853
3980	0.5112040514
3981	0.5110986074
3982	0.5110357148
3983	0.5109861276
3984	0.5109299052
3985	0.5108643391
3986	0.5107849991
3987	0.510603454
3988	0.5105613478
3989	0.5104855389
3990	0.5103096388
3991	0.510149559
3992	0.5100231893
3993	0.509940927
3994	0.5098396191
3995	0.5096908821
3996	0.5096118808
3997	0.5095805406
3998	0.5094929306
3999	0.5094021063
4000	0.5091799042
4001	0.5091056345
4002	0.5090458334
4003	0.5089863817
4004	0.5089319384
4005	0.5088304825
4006	0.5086889774
4007	0.5085634624
4008	0.5084359667
4009	0.5083874564
4010	0.5083057467
4011	0.5079593359
4012	0.5078075598
4013	0.5077203855
4014	0.5075848007
4015	0.5075000563
4016	0.5074968677
4017	0.5074356955
4018	0.5073463547
4019	0.5072759827
4020	0.5072219714
4021	0.5071242107
4022	0.5070610773
4023	0.5069899395
4024	0.5068268102
4025	0.5067706009
4026	0.5065785717
4027	0.5065568136
4028	0.506304026
4029	0.5061735289
4030	0.5060956867
4031	0.5060517969
4032	0.5059774092
4033	0.5059364376
4034	0.5058538622
4035	0.5057834068
4036	0.5056294279
4037	0.5055897758
4038	0.5055645528
4039	0.5055143536
4040	0.5053562055
4041	0.5052543504
4042	0.5052293605
4043	0.5051862113
4044	0.5050578229
4045	0.5050171097
4046	0.5049007342
4047	0.5048190018
4048	0.5046514103
4049	0.5044991667
4050	0.5043618358
4051	0.504246855
4052	0.5040941
4053	0.504022699
4054	0.5037871472
4055	0.5036618947
4056	0.503556834
4057	0.5034284715
4058	0.5033848455
4059	0.5032495197
4060	0.5031625647
4061	0.5030691658
4062	0.5029965825
4063	0.5028486183
4064	0.5027526781
4065	0.5026427511
4066	0.5024686208
4067	0.502379461
4068	0.5022886709
4069	0.5021781122
4070	0.5021674924
4071	0.5019928791
4072	0.5018518561
4073	0.5016269166
4074	0.5015026064
4075	0.5013774535
4076	0.5011493205
4077	0.5010616769
4078	0.5009573841
4079	0.5009258478
4080	0.5007538531
4081	0.5006549192
4082	0.5005680547
4083	0.5005345037
4084	0.5004999888
4085	0.5004296856
4086	0.5003330708
4087	0.5002848666
4088	0.5002196335
4089	0.5001660823
4090	0.5000572573
4091	0.4999007037
4092	0.4996869438
4093	0.4994962941
4094	0.4994298197
4095	0.4993437502
4096	0.4992117052
4097	0.4991783953
4098	0.4990755905
4099	0.499021628
4100	0.498934425
4101	0.4988405166
4102	0.4988000602
4103	0.498767971
4104	0.4987529628
4105	0.4987327683
4106	0.4987070409
4107	0.4985779142
4108	0.4985017109
4109	0.4984389798
4110	0.4982898739
4111	0.4982776351
4112	0.4981654941
4113	0.4980896121
4114	0.4980835541
4115	0.4980349657
4116	0.4979929236
4117	0.4979278164
4118	0.4978821538
4119	0.4978706546
4120	0.4977462043
4121	0.4976666526
4122	0.4976508418
4123	0.4973339876
4124	0.4970994027
4125	0.4970421005
4126	0.4969820757
4127	0.4968610487
4128	0.496783561
4129	0.4965595341
4130	0.4965034082
4131	0.4963164967
4132	0.4962625384
4133	0.4962248271
4134	0.4962018062
4135	0.4960558837
4136	0.4960337133
4137	0.4959896699
4138	0.4958553751
4139	0.4957916583
4140	0.4957000269
4141	0.4956303349
4142	0.4955846711
4143	0.4955100473
4144	0.4953808816
4145	0.4952998737
4146	0.4950947975
4147	0.4950024355
4148	0.4949066239
4149	0.4948573961
4150	0.4946726834
4151	0.4945779306
4152	0.4945402804
4153	0.4945355403
4154	0.4944031501
4155	0.4942343296
4156	0.4941632921
4157	0.4940824556
4158	0.4939309912
4159	0.4938733225
4160	0.4937086864
4161	0.4936577215
4162	0.4935436306
4163	0.4933323091
4164	0.4933311253
4165	0.4932905726
4166	0.4932430144
4167	0.4930750646
4168	0.4927684976
4169	0.4927380568
4170	0.4925968094
4171	0.4925579901
4172	0.4924255822
4173	0.4923999483
4174	0.4923300601
4175	0.4921691058
4176	0.4920058898
4177	0.4918285401
4178	0.4917698375
4179	0.4916452662
4180	0.4915782694
4181	0.4914627148
4182	0.4914374501
4183	0.4913551832
4184	0.4912429861
4185	0.4910855674
4186	0.4909555709
4187	0.4908996744
4188	0.4908196677
4189	0.4907915391
4190	0.4907636454
4191	0.4907216289
4192	0.4906130548
4193	0.4905649969
4194	0.4904834925
4195	0.4903283054
4196	0.4902393733
4197	0.4901227847
4198	0.4900169859
4199	0.4899336208
4200	0.4898058741
4201	0.4897846396
4202	0.4897255052
4203	0.4896785845
4204	0.489589896
4205	0.4895119976
4206	0.4893576091
4207	0.4892519344
4208	0.4891885296
4209	0.4891436847
4210	0.4890321678
4211	0.4889124448
4212	0.4887634025
4213	0.4885506706
4214	0.4885162743
4215	0.4883809913
4216	0.4883035675
4217	0.4880748751
4218	0.4879932126
4219	0.4878968646
4220	0.4878768797
4221	0.4878626142
4222	0.4878136839
4223	0.4877121004
4224	0.4875436579
4225	0.4873335723
4226	0.4871943158
4227	0.4871258567
4228	0.4870476146
4229	0.4868341755
4230	0.4867895917
4231	0.4867881905
4232	0.4866730106
4233	0.4866072152
4234	0.4865731298
4235	0.4865474386
4236	0.4864521358
4237	0.4863231848
4238	0.4862240319
4239	0.4861066598
4240	0.4861000133
4241	0.4860193808
4242	0.4858914841
4243	0.4856381406
4244	0.4856179574
4245	0.4855258654
4246	0.4854439126
4247	0.4852936071
4248	0.4851790604
4249	0.4850856174
4250	0.4849299194
4251	0.4848261265
4252	0.4847051427
4253	0.4845939993
4254	0.4845723932
4255	0.4845119631
4256	0.4841629206
4257	0.4841352331
4258	0.4840984327
4259	0.4838944426
4260	0.483783725
4261	0.4837023075
4262	0.4836319325
4263	0.4835320287
4264	0.4835293113
4265	0.4833621145
4266	0.4833055641
4267	0.4832223302
4268	0.4829578298
4269	0.482803652
4270	0.4826740067
4271	0.4825772497
4272	0.4825311363
4273	0.482523524
4274	0.4824051755
4275	0.4823687857
4276	0.4823079143
4277	0.4821197786
4278	0.4819504627
4279	0.4818610938
4280	0.4818183524
4281	0.4817793712
4282	0.4817248799
4283	0.4816950155
4284	0.4816581122
4285	0.4815252521
4286	0.4814562564
4287	0.4812990194
4288	0.4811810945
4289	0.4809130605
4290	0.4808988901
4291	0.480756104
4292	0.4806300359
4293	0.4806240892
4294	0.4805235615
4295	0.4803182264
4296	0.4802526988
4297	0.4801212885
4298	0.4800297492
4299	0.4799494959
4300	0.4798838626
4301	0.4798335884
4302	0.4797191919
4303	0.4796378941
4304	0.4795647585
4305	0.4793736269
4306	0.4793324273
4307	0.4792997511
4308	0.479254144
4309	0.4790862916
4310	0.478907881
4311	0.4787582721
4312	0.4787374134
4313	0.4786145163
4314	0.4784671588
4315	0.478441313
4316	0.4783959027
4317	0.4783880638
4318	0.4783833438
4319	0.4783270972
4320	0.4781603524
4321	0.4780059666
4322	0.4779733996
4323	0.4778435852
4324	0.4777744247
4325	0.4777007946
4326	0.4776957584
4327	0.477509763
4328	0.4773705477
4329	0.4773160272
4330	0.4772595255
4331	0.4772352826
4332	0.4771283323
4333	0.477086989
4334	0.4770150008
4335	0.4769444739
4336	0.4769051712
4337	0.4766972288
4338	0.4766571758
4339	0.4765935096
4340	0.4764733614
4341	0.4764103478
4342	0.4764095258
4343	0.4763453183
4344	0.4762296526
4345	0.4762241802
4346	0.4760928188
4347	0.4759931368
4348	0.4758058254
4349	0.4755769551
4350	0.4755192748
4351	0.4754901216
4352	0.4753562592
4353	0.4752158733
4354	0.4750772479
4355	0.4750667355
4356	0.4749330801
4357	0.4747807423
4358	0.4746665976
4359	0.4746468843
4360	0.4745232519
4361	0.4744889572
4362	0.474417015
4363	0.4743346259
4364	0.4742484576
4365	0.4740765231
4366	0.4740511019
4367	0.4739290043
4368	0.473865417
4369	0.4737298717
4370	0.4736691638
4371	0.473498727
4372	0.4734162205
4373	0.4731954336
4374	0.4729995407
4375	0.472784903
4376	0.47260824
4377	0.4725477166
4378	0.4725402526
4379	0.4724699758
4380	0.4722749509
4381	0.4721866397
4382	0.4720911489
4383	0.4719836805
4384	0.4719444358
4385	0.4718247425
4386	0.4716955249
4387	0.4716706283
4388	0.4715900302
4389	0.4715189524
4390	0.4714064891
4391	0.4713346465
4392	0.4712361145
4393	0.471100276
4394	0.4710528428
4395	0.4709103829
4396	0.4708478268
4397	0.4708253346
4398	0.4707982531
4399	0.4706935277
4400	0.4705608241
4401	0.4704264453
4402	0.4701483226
4403	0.4700665676
4404	0.4699067448
4405	0.4697318073
4406	0.4696637435
4407	0.4694730482
4408	0.4693500989
4409	0.4692303298
4410	0.4691575752
4411	0.4689425012
4412	0.4688166053
4413	0.4687912391
4414	0.4687057676
4415	0.4685247931
4416	0.4684471593
4417	0.4684207783
4418	0.4682833244
4419	0.4682337645
4420	0.4681292844
4421	0.4678993128
4422	0.4677831946
4423	0.4676803626
4424	0.4675863314
4425	0.4674722705
4426	0.4673568856
4427	0.467284846
4428	0.4671366559
4429	0.4670389497
4430	0.4670109547
4431	0.4669080655
4432	0.4667085366
4433	0.4666004728
4434	0.4665310733
4435	0.4663393718
4436	0.4663087924
4437	0.4661826888
4438	0.4661135803
4439	0.4660324868
4440	0.466014476
4441	0.465860305
4442	0.4656369812
4443	0.4655584464
4444	0.465416218
4445	0.4652817254
4446	0.4652125487
4447	0.4651944431
4448	0.4651305383
4449	0.4649735172
4450	0.464839869
4451	0.4647878054
4452	0.4646743809
4453	0.4646134393
4454	0.4645634252
4455	0.4645394951
4456	0.4645181456
4457	0.4644565893
4458	0.4643803296
4459	0.4642477376
4460	0.4640846125
4461	0.4639789954
4462	0.4637803233
4463	0.4637390888
4464	0.4636435313
4465	0.4633864913
4466	0.4633060026
4467	0.4632807432
